mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20200203,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.ua.gr.v20200203,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20200310,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.ua.gr.v20200310,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r4i1p1f1,6hrPlevPt,gr,20190815,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r4i1p1f1.6hrPlevPt.ua.gr.v20190815,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r4i1p1f1,6hrPlevPt,gr,20200425,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r4i1p1f1.6hrPlevPt.ua.gr.v20200425,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp370,r1i1p1f1,6hrLev,gr,20210601,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp370.r1i1p1f1.6hrLev.ua.gr.v20210601,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrLev,gn,20190627,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrLev.ua.gn.v20190627,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrLev,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrLev.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrPlevPt,gn,20190627,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrPlevPt.ua.gn.v20190627,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,6hrPlevPt,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.6hrPlevPt.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,E3hrPt,gn,20190627,3hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.E3hrPt.ua.gn.v20190627,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,E3hrPt,gn,20190628,3hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r1i1p1f1.E3hrPt.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,6hrLev,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r2i1p1f1.6hrLev.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,6hrPlevPt,gn,20190628,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r2i1p1f1.6hrPlevPt.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,E3hrPt,gn,20190628,3hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r2i1p1f1.E3hrPt.ua.gn.v20190628,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r3i1p1f1,6hrLev,gn,20191218,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r3i1p1f1.6hrLev.ua.gn.v20191218,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r3i1p1f1,6hrPlevPt,gn,20191218,6hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r3i1p1f1.6hrPlevPt.ua.gn.v20191218,atmos,ua
CMIP6,ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r3i1p1f1,E3hrPt,gn,20191218,3hrPt,CMIP6.ScenarioMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.ssp370.r3i1p1f1.E3hrPt.ua.gn.v20191218,atmos,ua
