mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r18i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r18i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r18i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r18i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r19i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r19i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r19i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r19i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r1i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r1i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r1i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r20i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r20i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r20i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r20i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r21i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r21i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r21i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r21i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r22i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r22i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r22i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r22i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r23i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r23i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
